Stock,Species,Areas,AreaType,StockDescription
guq.27.nea,GUQ,27.10.a.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.10.a,IC_Divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.10.a.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.10.b,IC_Divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.9.b.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.9.b.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.12.a,IC_Divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.12.a.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.12.a.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.12.a.3,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.12.a.4,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.5.a.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.14.b.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.14.b.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.5.a.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.4.outFU,IC_Divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.outFU,IC_Divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.5.b.1.a,IC_AreaUnit,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.5.b.1.b,IC_AreaUnit,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.6.b.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.6.b.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.c.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.c.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.j.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.j.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.k.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.7.k.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.8.d.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.8.d.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.8.e.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.8.e.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.2.b.1,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
guq.27.nea,GUQ,27.2.b.2,IC_Sub-divisions,Leafscale gulper shark (Centrophorus squamosus) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)
gur.27.3-8,GUR,27.4,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.4.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.6,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8,IC_Sub-areas,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.4.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.4.c,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.6.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.6.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.d,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.e,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.f,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.b.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.b.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.c.22,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.b.23,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.24,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.25,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.26,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.27,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.28,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.29,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.30,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.31,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.32,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.c,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.c,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.g,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.h,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.j,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.k,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.a,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.b,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.c,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.d,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.e,IC_Divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.a.21,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.a.20,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.28.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.3.d.28.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.a.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.a.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.b.1.a,IC_AreaUnit,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.b.1.b,IC_AreaUnit,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.6.b.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.6.b.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.c.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.c.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.j.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.j.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.k.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.7.k.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.d.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.d.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.e.1,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.8.e.2,IC_Sub-divisions,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.a.2.n,IC_AreaUnit,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
gur.27.3-8,GUR,27.5.a.2.s,IC_AreaUnit,Red gurnard (Chelidonichthys cuculus) in Subareas 3-8 (Northeast Atlantic)
had.27.1-2,HAD,27.1,IC_Sub-areas,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2,IC_Sub-areas,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.1.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.a.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.a.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.1.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.b.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.1-2,HAD,27.2.b.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subareas 1 and 2 (Northeast Arctic)
had.27.46a20,HAD,27.4,IC_Sub-areas,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.a.e,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.a.w,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.c,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.6.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.6.a.n,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.6.a.s,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.3.a.20,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.b.e,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.46a20,HAD,27.4.b.w,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Subarea 4, Division 6.a, and Subdivision 20 (North Sea, West of Scotland, Skagerrak)
had.27.5a,HAD,27.5.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds)
had.27.5b,HAD,27.5.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)
had.27.5b,HAD,27.5.b.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)
had.27.5b,HAD,27.5.b.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)
had.27.5b,HAD,27.5.b.1.a,IC_AreaUnit,Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)
had.27.5b,HAD,27.5.b.1.b,IC_AreaUnit,Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)
had.27.6b,HAD,27.6.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Division 6.b (Rockall)
had.27.6b,HAD,27.6.b.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division 6.b (Rockall)
had.27.6b,HAD,27.6.b.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division 6.b (Rockall)
had.27.7a,HAD,27.7.a,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Division7.a (Irish Sea)
had.27.7a,HAD,27.7.a.n,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division7.a (Irish Sea)
had.27.7a,HAD,27.7.a.s,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Division7.a (Irish Sea)
had.27.7b-k,HAD,27.7.d,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.e,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.f,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.b,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.c,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.g,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.h,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.j,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.k,IC_Divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.c.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.c.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.j.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.j.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.k.1,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
had.27.7b-k,HAD,27.7.k.2,IC_Sub-divisions,Haddock (Melanogrammus aeglefinus) in Divisions 7.b-k (southern Celtic Seas and English Channel)
hal.27.3a47de,HAL,27.4,IC_Sub-areas,Atlantic halibut (Hippoglossus hippoglossus) in Subarea 4 and divisions 3.a, 7d-e (North Sea, Skagerrak and Kattegat, English Channel)
hal.27.3a47de,HAL,27.4.a,IC_Divisions,Atlantic halibut (Hippoglossus hippoglossus) in Subarea 4 and divisions 3.a, 7d-e (North Sea, Skagerrak and Kattegat, English Channel)
hal.27.3a47de,HAL,27.4.a.e,IC_Sub-divisions,Atlantic halibut (Hippoglossus hippoglossus) in Subarea 4 and divisions 3.a, 7d-e (North Sea, Skagerrak and Kattegat, English Channel)
