AphiaId,AphiaId_Desc,ICES_Vocab_CodeType_Worms_AphiaId,ASFIS_Code,ASFIS_Code_Desc,ICES_Vocab_CodeType_FAO_ASFIS
158978,Guttigadus latifrons,SpecWoRMS,IOW,Guttigadus latifrons,SpecASFIS
337505,Pectinaria californiensis,SpecWoRMS,IPC,Pectinaria californiensis,SpecASFIS
146905,Epitonium clathrus,SpecWoRMS,IPE,Epitonium clathrus,SpecASFIS
269497,Indostomus,SpecWoRMS,IPJ,Indostomus spp,SpecASFIS
132181,Grantia compressa,SpecWoRMS,IPK,Grantia compressa,SpecASFIS
125992,Lesueurigobius,SpecWoRMS,IPM,Lesueurigobius spp,SpecASFIS
126907,Lesueurigobius suerii,SpecWoRMS,IPR,Lesueurigobius suerii,SpecASFIS
126906,Lesueurigobius sanzi,SpecWoRMS,IPS,Lesueurigobius sanzi,SpecASFIS
125276,Isididae,SpecWoRMS,IQO,Isididae,SpecASFIS
148732,Orcaella brevirostris,SpecWoRMS,IRD,Orcaella brevirostris,SpecASFIS
107531,Spirontocaris liljeborgii,SpecWoRMS,IRI,Spirontocaris liljeborgii,SpecASFIS
140692,Chlamys islandica,SpecWoRMS,ISC,Chlamys islandica,SpecASFIS
1131,Isopoda,SpecWoRMS,ISH,Isopoda,SpecASFIS
1704278,Gulosus aristotelis,SpecWoRMS,ISW,Gulosus aristotelis,SpecASFIS
137179,Phalacrocorax carbo,SpecWoRMS,ISY,Phalacrocorax carbo,SpecASFIS
708849,Lamelliconcha callicomata,SpecWoRMS,ITL,Lamelliconcha callicomata,SpecASFIS
141452,Sepietta oweniana,SpecWoRMS,ITW,Sepietta oweniana,SpecASFIS
273926,Siganus uspi,SpecWoRMS,IUP,Siganus uspi,SpecASFIS
231751,Halecium halecinum,SpecWoRMS,IUW,Halecium halecinum,SpecASFIS
126958,Bodianus scrofa,SpecWoRMS,IVD,Bodianus scrofa,SpecASFIS
148427,Inachidae,SpecWoRMS,IVS,Inachidae,SpecASFIS
156452,Themisto libellula,SpecWoRMS,IWI,Themisto libellula,SpecASFIS
117890,Hydrallmania falcata,SpecWoRMS,IWQ,Hydrallmania falcata,SpecASFIS
107330,Inachus leptochirus,SpecWoRMS,IXF,Inachus leptochirus,SpecASFIS
106905,Inachus,SpecWoRMS,IXG,Inachus spp,SpecASFIS
103251,Hyperia galba,SpecWoRMS,IXV,Hyperia galba,SpecASFIS
117302,Lytocarpia myriophyllum,SpecWoRMS,IYH,Lytocarpia myriophyllum,SpecASFIS
117940,Thuiaria thuja,SpecWoRMS,IYN,Thuiaria thuja,SpecASFIS
126821,Trachurus picturatus,SpecWoRMS,JAA,Trachurus picturatus,SpecASFIS
105871,Dipturus nidarosiensis,SpecWoRMS,JAD,Dipturus nidarosiensis ,SpecASFIS
105886,Raja miraletus,SpecWoRMS,JAI,Raja miraletus,SpecASFIS
125946,Trachurus,SpecWoRMS,JAX,Trachurus spp,SpecASFIS
105888,Raja polystigma,SpecWoRMS,JAY,Raja polystigma,SpecASFIS
126638,Aldrovandia phalacra,SpecWoRMS,JBD,Aldrovandia phalacra,SpecASFIS
127421,Zenion hololepis,SpecWoRMS,JBF,Zenion hololepis,SpecASFIS
124670,Thyone fusus,SpecWoRMS,JBW,Thyone fusus,SpecASFIS
529516,Isostichopus fuscus,SpecWoRMS,JCF,Isostichopus fuscus,SpecASFIS
104464,Calanus finmarchicus,SpecWoRMS,JCM,Calanus finmarchicus,SpecASFIS
1022158,Symphodus trutta,SpecWoRMS,JCN,Symphodus trutta,SpecASFIS
107348,Maja crispata,SpecWoRMS,JCP,Maja crispata,SpecASFIS
149898,Parastichopus regalis,SpecWoRMS,JCR,Parastichopus regalis,SpecASFIS
106909,Maja,SpecWoRMS,JCX,Maja spp,SpecASFIS
141929,Timoclea ovata,SpecWoRMS,JDJ,Timoclea ovata,SpecASFIS
105851,Dasyatis pastinaca,SpecWoRMS,JDP,Dasyatis pastinaca,SpecASFIS
107347,Maja brachydactyla,SpecWoRMS,JDV,Maja brachydactyla,SpecASFIS
135258,Rhopilema ,SpecWoRMS,JEL,Rhopilema spp,SpecASFIS
126197,Maurolicus,SpecWoRMS,JEP,Maurolicus spp,SpecASFIS
124465,Leptosynapta inhaerens,SpecWoRMS,JEW,Leptosynapta inhaerens,SpecASFIS
731943,Holothuriidae,SpecWoRMS,JEY,Holothuriidae,SpecASFIS
125825,Lampanyctus,SpecWoRMS,JGL,Lampanyctus spp,SpecASFIS
126621,Lepidophanes guentheri,SpecWoRMS,JHC,Lepidophanes guentheri,SpecASFIS
158901,Lobianchia gemellarii,SpecWoRMS,JHD,Lobianchia gemellarii,SpecASFIS
416648,Tritonia hombergii,SpecWoRMS,JII,Tritonia hombergii,SpecASFIS
378492,Varicorbula gibba,SpecWoRMS,JIQ,Varicorbula gibba,SpecASFIS
138899,Colus gracilis,SpecWoRMS,JIR,Colus gracilis,SpecASFIS
138902,Colus islandicus,SpecWoRMS,JIS,Colus islandicus,SpecASFIS
138903,Colus jeffreysianus,SpecWoRMS,JIT,Colus jeffreysianus,SpecASFIS
107277,Corystes cassivelaunus,SpecWoRMS,JIV,Corystes cassivelaunus,SpecASFIS
107696,Polycheles typhlops,SpecWoRMS,JLB,Polycheles typhlops,SpecASFIS
126637,Aldrovandia affinis,SpecWoRMS,JND,Aldrovandia affinis,SpecASFIS
126681,Alepocephalus agassizii,SpecWoRMS,JNH,Alepocephalus agassizii,SpecASFIS
218638,Johnius amblycephalus,SpecWoRMS,JOA,Johnius amblycephalus,SpecASFIS
127427,Zeus faber,SpecWoRMS,JOD,Zeus faber,SpecASFIS
127426,Zenopsis conchifer,SpecWoRMS,JOS,Zenopsis conchifer,SpecASFIS
367241,Johnius dussumieri,SpecWoRMS,JOU,Johnius dussumieri,SpecASFIS
126768,Lipophrys pholis,SpecWoRMS,JPH,Lipophrys pholis,SpecASFIS
280062,Centropomus mexicanus,SpecWoRMS,JPM,Centropomus mexicanus,SpecASFIS
1080,Copepoda,SpecWoRMS,JPP,Copepoda,SpecASFIS
271553,Dipturus macrocauda,SpecWoRMS,JRC,Dipturus macrocauda,SpecASFIS
217410,Rajella barnardi,SpecWoRMS,JRE,Rajella barnardi,SpecASFIS
217393,Dipturus campbelli,SpecWoRMS,JRM,Dipturus campbelli,SpecASFIS
105881,Raja asterias,SpecWoRMS,JRS,Raja asterias,SpecASFIS
105893,Rajella bigelowi,SpecWoRMS,JRW,Rajella bigelowi,SpecASFIS
712508,Fowlerichthys radiosus,SpecWoRMS,JSG,Fowlerichthys radiosus,SpecASFIS
107301,Ebalia tuberosa,SpecWoRMS,JSH,Ebalia tuberosa,SpecASFIS
107294,Ebalia cranchi,SpecWoRMS,JSM,Ebalia cranchii,SpecASFIS
123459,Stichopus,SpecWoRMS,JTA,Stichopus spp,SpecASFIS
130969,Sabella spallanzanii,SpecWoRMS,JTJ,Sabella spallanzanii,SpecASFIS
1056517,Robustosergia robusta,SpecWoRMS,JTM,Robustosergia robusta,SpecASFIS
139488,Scaphander lignarius,SpecWoRMS,JTR,Scaphander lignarius,SpecASFIS
299709,Nettastoma melanura,SpecWoRMS,JTV,Nettastoma melanura,SpecASFIS
514121,Deosergestes henseni,SpecWoRMS,JUE,Deosergestes henseni,SpecASFIS
127118,Lycodes vahlii,SpecWoRMS,JXO,Lycodes vahlii,SpecASFIS
127115,Lycodes seminudus,SpecWoRMS,JXP,Lycodes seminudus,SpecASFIS
274100,Lycodes gracilis,SpecWoRMS,JXQ,Lycodes gracilis,SpecASFIS
125508,Argentinidae,SpecWoRMS,JXX,Argentinidae,SpecASFIS
130866,Sabellaria alveolata,SpecWoRMS,JYK,Sabellaria alveolata,SpecASFIS
140403,Nucella lapillus,SpecWoRMS,JYP,Nucella lapillus,SpecASFIS
126995,Howella sherborni,SpecWoRMS,KAU,Howella sherborni,SpecASFIS
117644,Hydractinia echinata,SpecWoRMS,KBN,Hydractinia echinata,SpecASFIS
100951,Hormathia digitata,SpecWoRMS,KBO,Hormathia digitata,SpecASFIS
218590,Argyrops spinifer,SpecWoRMS,KBR,Argyrops spinifer,SpecASFIS
107275,Cancer bellianus,SpecWoRMS,KCB,Cancer bellianus,SpecASFIS
233889,Paralithodes camtschaticus,SpecWoRMS,KCD,Paralithodes camtschaticus,SpecASFIS
217800,Genypterus capensis,SpecWoRMS,KCP,Genypterus capensis,SpecASFIS
106847,Paralithodes,SpecWoRMS,KCS,Paralithodes spp,SpecASFIS
107205,Lithodes maja,SpecWoRMS,KCT,Lithodes maja,SpecASFIS
106737,Lithodidae,SpecWoRMS,KCX,Lithodidae,SpecASFIS
139024,Galeodea rugosa,SpecWoRMS,KDH,Galeodea rugosa,SpecASFIS
100834,Urticina felina,SpecWoRMS,KDP,Urticina felina,SpecASFIS
128539,Virgularia mirabilis,SpecWoRMS,KDV,Virgularia mirabilis,SpecASFIS
107369,Chaceon affinis,SpecWoRMS,KEF,Chaceon affinis,SpecASFIS
291150,Stylopathes americana,SpecWoRMS,KEJ,Stylopathes americana,SpecASFIS
100854,Stomphia coccinea,SpecWoRMS,KEO,Stomphia coccinea,SpecASFIS
140417,Stramonita haemastoma,SpecWoRMS,KEW,Stramonita haemastoma,SpecASFIS
141934,Venus casina,SpecWoRMS,KFA,Venus casina,SpecASFIS
150237,Suberites pagurorum,SpecWoRMS,KFE,Suberites pagurorum,SpecASFIS
137734,Cardium,SpecWoRMS,KFX,Cardium spp,SpecASFIS
159326,Menticirrhus americanus,SpecWoRMS,KGB,Menticirrhus americanus,SpecASFIS
126064,Scomberomorus,SpecWoRMS,KGX,Scomberomorus spp,SpecASFIS
137732,Acanthocardia,SpecWoRMS,KHB,Acanthocardia spp,SpecASFIS
124612,Cucumaria frondosa,SpecWoRMS,KHG,Cucumaria frondosa,SpecASFIS
137779,Chiton,SpecWoRMS,KHX,Chiton spp,SpecASFIS
280830,Genyonemus lineatus,SpecWoRMS,KIC,Genyonemus lineatus,SpecASFIS
124319,Psammechinus miliaris,SpecWoRMS,KIT,Psammechinus miliaris,SpecASFIS
137102,Orcinus orca,SpecWoRMS,KIW,Orcinus orca,SpecASFIS
124394,Echinocardium flavescens,SpecWoRMS,KJY,Echinocardium flavescens,SpecASFIS
100946,Calliactis parasitica,SpecWoRMS,KKK,Calliactis parasitica,SpecASFIS
100930,Actinauge richardi,SpecWoRMS,KKL,Actinauge richardi,SpecASFIS
394860,Callinectes bocourti,SpecWoRMS,KLB,Callinectes bocourti,SpecASFIS
141906,Callista chione,SpecWoRMS,KLK,Callista chione,SpecASFIS
476518,Monoplex corrugatus,SpecWoRMS,KMO,Monoplex corrugatus,SpecASFIS
220284,Haliporoides triarthrus,SpecWoRMS,KNS,Haliporoides triarthrus,SpecASFIS
218632,Argyrosomus hololepidotus,SpecWoRMS,KOB,Argyrosomus hololepidotus,SpecASFIS
141767,Calliostoma zizyphinum,SpecWoRMS,KOZ,Calliostoma zizyphinum,SpecASFIS
107268,Calappa granulata,SpecWoRMS,KPG,Calappa granulata,SpecASFIS
137095,Feresa attenuata,SpecWoRMS,KPW,Feresa attenuata,SpecASFIS
140627,Acanthodoris pilosa,SpecWoRMS,KPZ,Acanthodoris pilosa,SpecASFIS
236217,Euphausia superba,SpecWoRMS,KRI,Euphausia superba,SpecASFIS
141101,Charonia lampas,SpecWoRMS,KRJ,Charonia lampas,SpecASFIS
141102,Charonia tritonis,SpecWoRMS,KRN,Charonia tritonis,SpecASFIS
110673,Euphausia,SpecWoRMS,KRX,Euphausia spp,SpecASFIS
1658483,Calliactis palliata,SpecWoRMS,KSL,Calliactis palliata,SpecASFIS
445590,Adamsia palliata,SpecWoRMS,KSL,Calliactis palliata,SpecASFIS
124392,Echinocardium cordatum,SpecWoRMS,KSP,Echinocardium cordatum,SpecASFIS
236492,Synapturichthys kleinii,SpecWoRMS,KSY,Synapturichthys kleinii,SpecASFIS
138999,Cerastoderma glaucum,SpecWoRMS,KTG,Cerastoderma glaucum,SpecASFIS
381057,Acanthocardia tuberculata,SpecWoRMS,KTT,Acanthocardia tuberculata,SpecASFIS
139125,Chiroteuthis veranii,SpecWoRMS,KTV,Chiroteuthis veranii,SpecASFIS
138323,Pecten,SpecWoRMS,KTZ,Pecten spp,SpecASFIS
210371,Penaeus japonicus,SpecWoRMS,KUP,Penaeus japonicus,SpecASFIS
281260,Labrisomus nuchipinnis,SpecWoRMS,KVA,Labrisomus nuchipinnis,SpecASFIS
128512,Kophobelemnon stelliferum,SpecWoRMS,KVF,Kophobelemnon stelliferum,SpecASFIS
181228,Doris pseudoargus,SpecWoRMS,KVU,Doris pseudoargus,SpecASFIS
138938,Volutopsius norwegicus,SpecWoRMS,KWJ,Volutopsius norwegicus,SpecASFIS
1039839,Steromphala cineraria,SpecWoRMS,KWM,Steromphala cineraria,SpecASFIS
126955,Kyphosus incisor,SpecWoRMS,KYI,Kyphosus incisor,SpecASFIS
303486,Kyphosus sectatrix,SpecWoRMS,KYS,Kyphosus sectatrix,SpecASFIS
273647,Mugil bananensis,SpecWoRMS,KZS,Mugil bananensis,SpecASFIS
126522,Lampris guttatus,SpecWoRMS,LAG,Lampris  guttatus,SpecASFIS
145725,Laminaria hyperborea,SpecWoRMS,LAH,Laminaria hyperborea,SpecASFIS
234664,Lampris immaculatus,SpecWoRMS,LAI,Lampris immaculatus,SpecASFIS
101172,Lampetra fluviatilis,SpecWoRMS,LAR,Lampetra fluviatilis,SpecASFIS
101174,Petromyzon marinus,SpecWoRMS,LAU,Petromyzon marinus,SpecASFIS
143755,Laminariaceae,SpecWoRMS,LAZ,Laminariaceae,SpecASFIS
107253,Homarus gammarus,SpecWoRMS,LBE,Homarus gammarus,SpecASFIS
126448,Ciliata mustela,SpecWoRMS,LCM,Ciliata mustela,SpecASFIS
127112,Lycodes reticulatus,SpecWoRMS,LCT,Lycodes reticulatus,SpecASFIS
137141,Larus canus,SpecWoRMS,LCW,Larus canus,SpecASFIS
126353,Lestidiops affinis,SpecWoRMS,LDA,Lestidiops affinis,SpecASFIS
127145,Lepidorhombus boscii,SpecWoRMS,LDB,Lepidorhombus boscii,SpecASFIS
274905,Lepidotrigla microptera,SpecWoRMS,LDM,Lepidotrigla microptera,SpecASFIS
126608,Lampadena speculigera,SpecWoRMS,LDS,Lampadena speculigera,SpecASFIS
127264,Lepidotrigla cavillone,SpecWoRMS,LDV,Lepidotrigla cavillone,SpecASFIS
126863,Lepidocybium flavobrunneum,SpecWoRMS,LEC,Lepidocybium flavobrunneum,SpecASFIS
126810,Lichia amia,SpecWoRMS,LEE,Lichia amia,SpecASFIS
125576,Bothidae,SpecWoRMS,LEF,Bothidae,SpecASFIS
127140,Microstomus kitt,SpecWoRMS,LEM,Microstomus kitt ,SpecASFIS
127265,Lepidotrigla dieuzeidei,SpecWoRMS,LEP,Lepidotrigla dieuzeidei,SpecASFIS
125768,Lepidion,SpecWoRMS,LEV,Lepidion spp,SpecASFIS
126122,Lepidorhombus,SpecWoRMS,LEZ,Lepidorhombus spp,SpecASFIS
127414,Lagocephalus lagocephalus,SpecWoRMS,LGH,Lagocephalus lagocephalus,SpecASFIS
212077,Lethrinus rubrioperculatus,SpecWoRMS,LHB,Lethrinus rubrioperculatus,SpecASFIS
126620,Lepidophanes gaussi,SpecWoRMS,LHG,Lepidophanes gaussi,SpecASFIS
127089,Trichiurus lepturus,SpecWoRMS,LHT,Trichiurus lepturus,SpecASFIS
137043,Larus,SpecWoRMS,LHX,Larus spp,SpecASFIS
137138,Larus argentatus,SpecWoRMS,LHZ,Larus argentatus,SpecASFIS
159629,Alectis ciliaris,SpecWoRMS,LIJ,Alectis ciliaris,SpecASFIS
127219,Liparis liparis,SpecWoRMS,LIL,Liparis liparis,SpecASFIS
127220,Liparis montagui,SpecWoRMS,LIM,Liparis montagui,SpecASFIS
126461,Molva molva,SpecWoRMS,LIN,Molva molva,SpecASFIS
107398,Necora puber,SpecWoRMS,LIO,Necora puber,SpecASFIS
125449,Synodontidae,SpecWoRMS,LIX,Synodontidae,SpecASFIS
276520,Lutjanus agennes,SpecWoRMS,LJA,Lutjanus agennes,SpecASFIS
276531,Lutjanus dentatus,SpecWoRMS,LJE,Lutjanus dentatus,SpecASFIS
218480,Lutjanus gibbus,SpecWoRMS,LJG,Lutjanus gibbus,SpecASFIS
107654,Plesionika acanthonotus,SpecWoRMS,LKC,Plesionika acanthonotus,SpecASFIS
107659,Plesionika gigliolii,SpecWoRMS,LKJ,Plesionika gigliolii,SpecASFIS
107655,Plesionika antigai,SpecWoRMS,LKN,Plesionika antigai,SpecASFIS
107660,Plesionika heterocarpus,SpecWoRMS,LKO,Plesionika heterocarpus,SpecASFIS
107657,Plesionika ensis,SpecWoRMS,LKS,Plesionika ensis,SpecASFIS
107661,Plesionika martia,SpecWoRMS,LKT,Plesionika martia,SpecASFIS
107656,Plesionika edwardsii,SpecWoRMS,LKW,Plesionika edwardsii,SpecASFIS
1398927,Gilvossius tyrrhenus,SpecWoRMS,LLY,Gilvossius tyrrhenus,SpecASFIS
105840,Isurus paucus,SpecWoRMS,LMA,Isurus paucus,SpecASFIS
105842,Mitsukurina owstoni,SpecWoRMS,LMO,Mitsukurina owstoni,SpecASFIS
158900,Lobianchia dofleini,SpecWoRMS,LNF,Lobianchia dofleini,SpecASFIS
126973,Lobotes surinamensis,SpecWoRMS,LOB,Lobotes surinamensis,SpecASFIS
106733,Galatheidae,SpecWoRMS,LOQ,Galatheidae,SpecASFIS
106795,Scyllaridae,SpecWoRMS,LOS,Scyllaridae,SpecASFIS
137142,Larus fuscus,SpecWoRMS,LOW,Larus fuscus,SpecASFIS
122312,Reptantia,SpecWoRMS,LOX,Reptantia,SpecASFIS
107707,Panulirus regius,SpecWoRMS,LOY,Panulirus regius,SpecASFIS
126494,Lepidion guentheri,SpecWoRMS,LPH,Lepidion guentheri,SpecASFIS
126610,Lampanyctus alatus,SpecWoRMS,LPL,Lampanyctus alatus,SpecASFIS
126493,Lepidion eques,SpecWoRMS,LPS,Lepidion eques,SpecASFIS
234519,Liparidae,SpecWoRMS,LPX,Liparidae,SpecASFIS
158909,Nannobrachium atrum,SpecWoRMS,LPY,Lampanyctus ater,SpecASFIS
126611,Lampanyctus ater,SpecWoRMS,LPY,Lampanyctus ater,SpecASFIS
138312,Patella,SpecWoRMS,LPZ,Patella spp,SpecASFIS
107392,Liocarcinus navigator,SpecWoRMS,LQA,Polybius navigator,SpecASFIS
1752525,Polybius navigator,SpecWoRMS,LQA,Polybius navigator,SpecASFIS
145724,Laminaria digitata,SpecWoRMS,LQD,Laminaria digitata,SpecASFIS
136120,Lysiosquilla hoevenii,SpecWoRMS,LQH,Lysiosquilla hoevenii,SpecASFIS
409036,Lysiosquilla panamica,SpecWoRMS,LQP,Lysiosquilla panamica,SpecASFIS
1750288,Polybius vernalis,SpecWoRMS,LQV,Polybius vernalis,SpecASFIS
107394,Liocarcinus vernalis,SpecWoRMS,LQV,Polybius vernalis,SpecASFIS
140684,Patella ulyssiponensis,SpecWoRMS,LQY,Patella ulyssiponensis,SpecASFIS
106925,Liocarcinus,SpecWoRMS,LQZ,Liocarcinus spp,SpecASFIS
126526,Stylephorus chordatus,SpecWoRMS,LSC,Stylephorus chordatus,SpecASFIS
127017,Euthynnus alletteratus,SpecWoRMS,LTA,Euthynnus alletteratus,SpecASFIS
282855,Squalius cephalus,SpecWoRMS,LUH,Squalius cephalus,SpecASFIS
126814,Selene dorsalis,SpecWoRMS,LUK,Selene dorsalis,SpecASFIS
127214,Cyclopterus lumpus,SpecWoRMS,LUM,Cyclopterus lumpus,SpecASFIS
1021352,Lucifuga dentata,SpecWoRMS,LUX,Lucifuga dentata,SpecASFIS
125575,Zoarcidae,SpecWoRMS,LVD,Zoarcidae,SpecASFIS
126974,Luvarus imperialis,SpecWoRMS,LVM,Luvarus imperialis,SpecASFIS
137146,Larus marinus,SpecWoRMS,LVU,Larus marinus,SpecASFIS
137145,Larus hyperboreus,SpecWoRMS,LVY,Larus hyperboreus,SpecASFIS
474117,Luciobarbus bocagei,SpecWoRMS,LWD,Luciobarbus bocagei,SpecASFIS
1021045,Luciobarbus comizo,SpecWoRMS,LWK,Luciobarbus comizo,SpecASFIS
1245747,Desmophyllum pertusum,SpecWoRMS,LWS,Desmophyllum pertusum,SpecASFIS
135161,Lophelia pertusa,SpecWoRMS,LWS,Desmophyllum pertusum,SpecASFIS
126550,Linophryne lucifer,SpecWoRMS,LXD,Linophryne lucifer,SpecASFIS
127103,Lycodes esmarkii,SpecWoRMS,LXK,Lycodes esmarkii,SpecASFIS
302566,Spicara flexuosa,SpecWoRMS,LXQ,Spicara flexuosum,SpecASFIS
1577318,Spicara flexuosum,SpecWoRMS,LXQ,Spicara flexuosum,SpecASFIS
125498,Myctophidae,SpecWoRMS,LXX,Myctophidae,SpecASFIS
126612,Lampanyctus crocodilus,SpecWoRMS,LYD,Lampanyctus crocodilus,SpecASFIS
126614,Lampanyctus festivus,SpecWoRMS,LYF,Lampanyctus festivus,SpecASFIS
126615,Lampanyctus intricarius,SpecWoRMS,LYI,Lampanyctus intricarius,SpecASFIS
126619,Lampanyctus pusillus,SpecWoRMS,LYJ,Lampanyctus pusillus,SpecASFIS
126617,Lampanyctus macdonaldi,SpecWoRMS,LYO,Lampanyctus macdonaldi,SpecASFIS
126618,Lampanyctus photonotus,SpecWoRMS,LYP,Lampanyctus photonotus,SpecASFIS
409037,Lysiosquilla scabricauda,SpecWoRMS,LYQ,Lysiosquilla desaussurei,SpecASFIS
126792,Callionymus lyra,SpecWoRMS,LYY,Callionymus lyra,SpecASFIS
1042832,Chelon saliens,SpecWoRMS,LZS,Chelon saliens,SpecASFIS
219715,Scomber australasicus,SpecWoRMS,MAA,Scomber australasicus,SpecASFIS
127023,Scomber scombrus,SpecWoRMS,MAC,Scomber scombrus,SpecASFIS
105743,Isurus,SpecWoRMS,MAK,Isurus spp,SpecASFIS
196070,Mobulidae,SpecWoRMS,MAN,Mobulidae,SpecASFIS
218206,Epinephelus malabaricus,SpecWoRMS,MAR,Epinephelus malabaricus,SpecASFIS
127022,Scomber japonicus,SpecWoRMS,MAS,Scomber japonicus,SpecASFIS
127312,Maurolicus muelleri,SpecWoRMS,MAV,Maurolicus muelleri,SpecASFIS
127025,Scomberomorus tritor,SpecWoRMS,MAW,Scomberomorus tritor,SpecASFIS
125559,Scombridae,SpecWoRMS,MAX,Scombridae,SpecASFIS
219379,Amblygobius albimaculatus,SpecWoRMS,MBL,Amblygobius albimaculatus,SpecASFIS
126585,Ceratoscopelus maderensis,SpecWoRMS,MCD,Ceratoscopelus maderensis,SpecASFIS
234831,Macrourus holotrachys,SpecWoRMS,MCH,Macrourus holotrachys,SpecASFIS
127358,Malacosteus niger,SpecWoRMS,MCN,Malacosteus niger,SpecASFIS
126750,Acanthurus monroviae,SpecWoRMS,MDO,Acanthurus monroviae,SpecASFIS
299565,Muraena augusti,SpecWoRMS,MDZ,Muraena spp,SpecASFIS
127146,Lepidorhombus whiffiagonis,SpecWoRMS,MEG,Lepidorhombus whiffiagonis,SpecASFIS
279088,Mesopristes argenteus,SpecWoRMS,MER,Mesopristes argenteus,SpecASFIS
137103,Peponocephala electra,SpecWoRMS,MEW,Peponocephala electra,SpecASFIS
217025,Malea pomum,SpecWoRMS,MEZ,Malea pomum,SpecASFIS
276423,Eucinostomus melanopterus,SpecWoRMS,MFF,Eucinostomus melanopterus,SpecASFIS
130075,Marphysa sanguinea,SpecWoRMS,MFZ,Marphysa sanguinea,SpecASFIS
1044127,Chelon auratus,SpecWoRMS,MGA,Chelon auratus,SpecASFIS
1042830,Chelon ramada,SpecWoRMS,MGC,Chelon ramada,SpecASFIS
273654,Mugil incilis,SpecWoRMS,MGI,Mugil incilis,SpecASFIS
127007,Argyrosomus regius,SpecWoRMS,MGR,Argyrosomus regius,SpecASFIS
126032,Mugil,SpecWoRMS,MGS,Mugil spp,SpecASFIS
158691,Brevoortia tyrannus,SpecWoRMS,MHA,Brevoortia tyrannus,SpecASFIS
127155,Monochirus hispidus,SpecWoRMS,MHH,Monochirus hispidus,SpecASFIS
281539,Mecaenichthys immaculatus,SpecWoRMS,MHM,Mecaenichthys immaculatus,SpecASFIS
274299,Microchirus azevia,SpecWoRMS,MIA,Microchirus azevia,SpecASFIS
127201,Micrenophrys lilljeborgii,SpecWoRMS,MIJ,Micrenophrys lilljeborgii,SpecASFIS
137087,Balaenoptera acutorostrata,SpecWoRMS,MIW,Balaenoptera acutorostrata,SpecASFIS
127038,Mycteroperca fusca,SpecWoRMS,MKF,Mycteroperca fusca,SpecASFIS
274304,Microchirus variegatus,SpecWoRMS,MKG,Microchirus variegatus,SpecASFIS
159233,Mycteroperca phenax,SpecWoRMS,MKH,Mycteroperca phenax,SpecASFIS
127039,Mycteroperca rubra,SpecWoRMS,MKU,Mycteroperca rubra,SpecASFIS
273885,Mycteroperca venenosa,SpecWoRMS,MKV,Mycteroperca venenosa,SpecASFIS
281514,Malakichthys wakiyae,SpecWoRMS,MKW,Malakichthys wakiyae,SpecASFIS
880038,Rexithaerus secta,SpecWoRMS,MKZ,Rexithaerus secta,SpecASFIS
272392,Malacocephalus laevis,SpecWoRMS,MLL,Malacocephalus laevis,SpecASFIS
158741,Malacocephalus occidentalis,SpecWoRMS,MLO,Malacocephalus occidentalis,SpecASFIS
126977,Chelon labrosus,SpecWoRMS,MLR,Chelon labrosus,SpecASFIS
712907,Kajikia audax,SpecWoRMS,MLS,Kajikia audax,SpecASFIS
377476,Metapenaeopsis andamanensis,SpecWoRMS,MMD,Metapenaeopsis andamanensis,SpecASFIS
275876,Guttigadus globosus,SpecWoRMS,MMG,Guttigadus globosus,SpecASFIS
126303,Muraena helena,SpecWoRMS,MMH,Muraena helena,SpecASFIS
126724,Microstoma microstoma,SpecWoRMS,MMI,Microstoma microstoma,SpecASFIS
158586,Muraena retifera,SpecWoRMS,MMR,Muraena retifera,SpecASFIS
1525496,Dasyscopelus selenops,SpecWoRMS,MMY,Dasyscopelus selenops,SpecASFIS
126628,Myctophum selenops,SpecWoRMS,MMY,Dasyscopelus selenops,SpecASFIS
126359,Magnisudis atlantica,SpecWoRMS,MNL,Magnisudis atlantica,SpecASFIS
127366,Neonesthes capensis,SpecWoRMS,MNP,Neonesthes capensis,SpecASFIS
125802,Lophius,SpecWoRMS,MNZ,Lophius spp,SpecASFIS
138223,Modiolus,SpecWoRMS,MOD,Modiolus spp,SpecASFIS
51,Mollusca,SpecWoRMS,MOF,Mollusca,SpecASFIS
51,Mollusca,SpecWoRMS,MOL,Mollusca,SpecASFIS
126555,Lophius piscatorius,SpecWoRMS,MON,Lophius piscatorius,SpecASFIS
126233,Mola,SpecWoRMS,MOP,Mola spp,SpecASFIS
125474,Moridae,SpecWoRMS,MOR,Moridae,SpecASFIS
281953,Oxyconger leptognathus,SpecWoRMS,MOT,Oxyconger leptognathus,SpecASFIS
127405,Mola mola,SpecWoRMS,MOX,Mola mola,SpecASFIS
234742,Muraenolepis microps,SpecWoRMS,MOY,Muraenolepis marmorata,SpecASFIS
313346,Muraenolepis marmorata,SpecWoRMS,MOY,Muraenolepis marmorata,SpecASFIS
107107,Metapenaeus monoceros,SpecWoRMS,MPN,Metapenaeus monoceros,SpecASFIS
871951,Aetomylaeus bovinus,SpecWoRMS,MPO,Aetomylaeus bovinus,SpecASFIS
105823,Mustelus punctulatus,SpecWoRMS,MPT,Mustelus punctulatus,SpecASFIS
107397,Macropipus tuberculatus,SpecWoRMS,MQL,Macropipus tuberculatus,SpecASFIS
140299,Mactra stultorum,SpecWoRMS,MQX,Mactra stultorum,SpecASFIS
217744,Macruronus capensis,SpecWoRMS,MRC,Macruronus capensis,SpecASFIS
