OBJECTID,ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,stat_x,stat_y,Area_27,Perc,MaxPer,RNDMaxPer,AreasList,Shape_Leng,Shape_Area
5205,7825.00000000000,83J5,77.00000000000,35.00000000000,77.50000000000,36.00000000000,1376,35.50000000000,77.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5206,7826.00000000000,84J5,77.50000000000,35.00000000000,78.00000000000,36.00000000000,1323,35.50000000000,77.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5207,7827.00000000000,85J5,78.00000000000,35.00000000000,78.50000000000,36.00000000000,1270,35.50000000000,78.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5208,7828.00000000000,86J5,78.50000000000,35.00000000000,79.00000000000,36.00000000000,1216,35.50000000000,78.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5209,7829.00000000000,87J5,79.00000000000,35.00000000000,79.50000000000,36.00000000000,1163,35.50000000000,79.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5210,7830.00000000000,88J5,79.50000000000,35.00000000000,80.00000000000,36.00000000000,1109,35.50000000000,79.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5211,7831.00000000000,89J5,80.00000000000,35.00000000000,80.50000000000,36.00000000000,1056,35.50000000000,80.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5212,7832.00000000000,90J5,80.50000000000,35.00000000000,81.00000000000,36.00000000000,1002,35.50000000000,80.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5213,7833.00000000000,91J5,81.00000000000,35.00000000000,81.50000000000,36.00000000000,949,35.50000000000,81.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5214,7834.00000000000,92J5,81.50000000000,35.00000000000,82.00000000000,36.00000000000,895,35.50000000000,81.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5215,7835.00000000000,93J5,82.00000000000,35.00000000000,82.50000000000,36.00000000000,841,35.50000000000,82.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5216,7836.00000000000,94J5,82.50000000000,35.00000000000,83.00000000000,36.00000000000,787,35.50000000000,82.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5217,7837.00000000000,95J5,83.00000000000,35.00000000000,83.50000000000,36.00000000000,733,35.50000000000,83.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5218,7838.00000000000,96J5,83.50000000000,35.00000000000,84.00000000000,36.00000000000,679,35.50000000000,83.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5219,7839.00000000000,97J5,84.00000000000,35.00000000000,84.50000000000,36.00000000000,625,35.50000000000,84.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5220,7840.00000000000,98J5,84.50000000000,35.00000000000,85.00000000000,36.00000000000,571,35.50000000000,84.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5221,7896.00000000000,56J6,63.50000000000,36.00000000000,64.00000000000,37.00000000000,2752,36.50000000000,63.75000000000,1.b,9.53003565,9.53003565000,10,1.b,2.99999999940,0.49999999980
5222,7897.00000000000,57J6,64.00000000000,36.00000000000,64.50000000000,37.00000000000,2703,36.50000000000,64.25000000000,1.b,90.62028698,90.62028698000,91,1.b,2.99999999940,0.49999999980
5223,7898.00000000000,58J6,64.50000000000,36.00000000000,65.00000000000,37.00000000000,2654,36.50000000000,64.75000000000,1.b,68.72862821,68.72862821000,69,1.b,2.99999999940,0.49999999980
5224,7899.00000000000,59J6,65.00000000000,36.00000000000,65.50000000000,37.00000000000,2605,36.50000000000,65.25000000000,1.b,93.66105526,93.66105526000,94,1.b,2.99999999940,0.49999999980
5225,7900.00000000000,60J6,65.50000000000,36.00000000000,66.00000000000,37.00000000000,2556,36.50000000000,65.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5226,7901.00000000000,61J6,66.00000000000,36.00000000000,66.50000000000,37.00000000000,2507,36.50000000000,66.25000000000,1.b,59.30448217,59.30448217000,59,1.b,2.99999999940,0.49999999980
5227,7906.00000000000,66J6,68.50000000000,36.00000000000,69.00000000000,37.00000000000,2257,36.50000000000,68.75000000000,1.b,4.95308549,4.95308549000,5,1.b,2.99999999940,0.49999999980
5228,7907.00000000000,67J6,69.00000000000,36.00000000000,69.50000000000,37.00000000000,2206,36.50000000000,69.25000000000,1.b,91.35900209,91.35900209000,91,1.b,2.99999999940,0.49999999980
5229,7908.00000000000,68J6,69.50000000000,36.00000000000,70.00000000000,37.00000000000,2156,36.50000000000,69.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5230,7909.00000000000,69J6,70.00000000000,36.00000000000,70.50000000000,37.00000000000,2105,36.50000000000,70.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5231,7910.00000000000,70J6,70.50000000000,36.00000000000,71.00000000000,37.00000000000,2054,36.50000000000,70.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5232,7911.00000000000,71J6,71.00000000000,36.00000000000,71.50000000000,37.00000000000,2002,36.50000000000,71.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5233,7912.00000000000,72J6,71.50000000000,36.00000000000,72.00000000000,37.00000000000,1951,36.50000000000,71.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5234,7913.00000000000,73J6,72.00000000000,36.00000000000,72.50000000000,37.00000000000,1899,36.50000000000,72.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5235,7914.00000000000,74J6,72.50000000000,36.00000000000,73.00000000000,37.00000000000,1848,36.50000000000,72.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5236,7915.00000000000,75J6,73.00000000000,36.00000000000,73.50000000000,37.00000000000,1796,36.50000000000,73.25000000000,1.b,"24.96549916, 75.03450084",75.03450084000,75,"1.a, 1.b",2.99999999940,0.49999999980
5237,7916.00000000000,76J6,73.50000000000,36.00000000000,74.00000000000,37.00000000000,1744,36.50000000000,73.75000000000,1.a,100.00000000,100.00000000000,100,1.a,2.99999999940,0.49999999980
5238,7917.00000000000,77J6,74.00000000000,36.00000000000,74.50000000000,37.00000000000,1691,36.50000000000,74.25000000000,1.a,100.00000000,100.00000000000,100,1.a,2.99999999940,0.49999999980
5239,7918.00000000000,78J6,74.50000000000,36.00000000000,75.00000000000,37.00000000000,1639,36.50000000000,74.75000000000,1.a,"51.93448869, 48.06551087",51.93448869000,52,"1.a, 1.b",3.00000000120,0.50000000070
5240,7919.00000000000,79J6,75.00000000000,36.00000000000,75.50000000000,37.00000000000,1587,36.50000000000,75.25000000000,1.b,99.99999988,99.99999988000,100,1.b,2.99999999940,0.49999999980
5241,7920.00000000000,80J6,75.50000000000,36.00000000000,76.00000000000,37.00000000000,1534,36.50000000000,75.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5242,7921.00000000000,81J6,76.00000000000,36.00000000000,76.50000000000,37.00000000000,1481,36.50000000000,76.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5243,7922.00000000000,82J6,76.50000000000,36.00000000000,77.00000000000,37.00000000000,1429,36.50000000000,76.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5244,7923.00000000000,83J6,77.00000000000,36.00000000000,77.50000000000,37.00000000000,1376,36.50000000000,77.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5245,7924.00000000000,84J6,77.50000000000,36.00000000000,78.00000000000,37.00000000000,1323,36.50000000000,77.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5246,7925.00000000000,85J6,78.00000000000,36.00000000000,78.50000000000,37.00000000000,1270,36.50000000000,78.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5247,7926.00000000000,86J6,78.50000000000,36.00000000000,79.00000000000,37.00000000000,1216,36.50000000000,78.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5248,7927.00000000000,87J6,79.00000000000,36.00000000000,79.50000000000,37.00000000000,1163,36.50000000000,79.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5249,7928.00000000000,88J6,79.50000000000,36.00000000000,80.00000000000,37.00000000000,1109,36.50000000000,79.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5250,7929.00000000000,89J6,80.00000000000,36.00000000000,80.50000000000,37.00000000000,1056,36.50000000000,80.25000000000,1.b,99.48262816,99.48262816000,99,1.b,2.99999999940,0.49999999980
5251,7930.00000000000,90J6,80.50000000000,36.00000000000,81.00000000000,37.00000000000,1002,36.50000000000,80.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5252,7931.00000000000,91J6,81.00000000000,36.00000000000,81.50000000000,37.00000000000,949,36.50000000000,81.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5253,7932.00000000000,92J6,81.50000000000,36.00000000000,82.00000000000,37.00000000000,895,36.50000000000,81.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5254,7933.00000000000,93J6,82.00000000000,36.00000000000,82.50000000000,37.00000000000,841,36.50000000000,82.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5255,7934.00000000000,94J6,82.50000000000,36.00000000000,83.00000000000,37.00000000000,787,36.50000000000,82.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5256,7935.00000000000,95J6,83.00000000000,36.00000000000,83.50000000000,37.00000000000,733,36.50000000000,83.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5257,7936.00000000000,96J6,83.50000000000,36.00000000000,84.00000000000,37.00000000000,679,36.50000000000,83.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5258,7937.00000000000,97J6,84.00000000000,36.00000000000,84.50000000000,37.00000000000,625,36.50000000000,84.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5259,7938.00000000000,98J6,84.50000000000,36.00000000000,85.00000000000,37.00000000000,571,36.50000000000,84.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5260,7994.00000000000,56J7,63.50000000000,37.00000000000,64.00000000000,38.00000000000,2752,37.50000000000,63.75000000000,1.b,28.99492030,28.99492030000,29,1.b,2.99999999940,0.49999999980
5261,7995.00000000000,57J7,64.00000000000,37.00000000000,64.50000000000,38.00000000000,2703,37.50000000000,64.25000000000,1.b,74.00668545,74.00668545000,74,1.b,2.99999999940,0.49999999980
5262,7996.00000000000,58J7,64.50000000000,37.00000000000,65.00000000000,38.00000000000,2654,37.50000000000,64.75000000000,1.b,5.48841289,5.48841289000,5,1.b,2.99999999940,0.49999999980
5263,7997.00000000000,59J7,65.00000000000,37.00000000000,65.50000000000,38.00000000000,2605,37.50000000000,65.25000000000,1.b,85.36464437,85.36464437000,85,1.b,2.99999999940,0.49999999980
5264,7998.00000000000,60J7,65.50000000000,37.00000000000,66.00000000000,38.00000000000,2556,37.50000000000,65.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5265,7999.00000000000,61J7,66.00000000000,37.00000000000,66.50000000000,38.00000000000,2507,37.50000000000,66.25000000000,1.b,32.94290931,32.94290931000,33,1.b,2.99999999940,0.49999999980
5266,8004.00000000000,66J7,68.50000000000,37.00000000000,69.00000000000,38.00000000000,2257,37.50000000000,68.75000000000,1.b,54.02399844,54.02399844000,54,1.b,2.99999999940,0.49999999980
5267,8005.00000000000,67J7,69.00000000000,37.00000000000,69.50000000000,38.00000000000,2206,37.50000000000,69.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5268,8006.00000000000,68J7,69.50000000000,37.00000000000,70.00000000000,38.00000000000,2156,37.50000000000,69.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5269,8007.00000000000,69J7,70.00000000000,37.00000000000,70.50000000000,38.00000000000,2105,37.50000000000,70.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5270,8008.00000000000,70J7,70.50000000000,37.00000000000,71.00000000000,38.00000000000,2054,37.50000000000,70.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5271,8009.00000000000,71J7,71.00000000000,37.00000000000,71.50000000000,38.00000000000,2002,37.50000000000,71.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5272,8010.00000000000,72J7,71.50000000000,37.00000000000,72.00000000000,38.00000000000,1951,37.50000000000,71.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5273,8011.00000000000,73J7,72.00000000000,37.00000000000,72.50000000000,38.00000000000,1899,37.50000000000,72.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5274,8012.00000000000,74J7,72.50000000000,37.00000000000,73.00000000000,38.00000000000,1848,37.50000000000,72.75000000000,1.b,"0.94864449, 99.05135551",99.05135551000,99,"1.a, 1.b",2.99999999940,0.49999999980
5275,8013.00000000000,75J7,73.00000000000,37.00000000000,73.50000000000,38.00000000000,1796,37.50000000000,73.25000000000,1.a,"78.51456170, 21.48543830",78.51456170000,79,"1.a, 1.b",2.99999999940,0.49999999980
5276,8014.00000000000,76J7,73.50000000000,37.00000000000,74.00000000000,38.00000000000,1744,37.50000000000,73.75000000000,1.a,100.00000000,100.00000000000,100,1.a,2.99999999940,0.49999999980
5277,8015.00000000000,77J7,74.00000000000,37.00000000000,74.50000000000,38.00000000000,1691,37.50000000000,74.25000000000,1.a,100.00000000,100.00000000000,100,1.a,2.99999999940,0.49999999980
5278,8016.00000000000,78J7,74.50000000000,37.00000000000,75.00000000000,38.00000000000,1639,37.50000000000,74.75000000000,1.a,100.00000044,100.00000044000,100,1.a,3.00000000120,0.50000000070
5279,8017.00000000000,79J7,75.00000000000,37.00000000000,75.50000000000,38.00000000000,1587,37.50000000000,75.25000000000,1.a,"85.01757743, 14.98242270",85.01757743000,85,"1.a, 1.b",2.99999999940,0.49999999980
5280,8018.00000000000,80J7,75.50000000000,37.00000000000,76.00000000000,38.00000000000,1534,37.50000000000,75.75000000000,1.b,"15.30023390, 84.69976610",84.69976610000,85,"1.a, 1.b",2.99999999940,0.49999999980
5281,8019.00000000000,81J7,76.00000000000,37.00000000000,76.50000000000,38.00000000000,1481,37.50000000000,76.25000000000,1.b,"0.00820906, 99.99179094",99.99179094000,100,"1.a, 1.b",2.99999999940,0.49999999980
5282,8020.00000000000,82J7,76.50000000000,37.00000000000,77.00000000000,38.00000000000,1429,37.50000000000,76.75000000000,1.b,"0.01733439, 99.98266561",99.98266561000,100,"1.a, 1.b",2.99999999940,0.49999999980
5283,8021.00000000000,83J7,77.00000000000,37.00000000000,77.50000000000,38.00000000000,1376,37.50000000000,77.25000000000,1.b,"0.01600516, 99.98399484",99.98399484000,100,"1.a, 1.b",2.99999999940,0.49999999980
5284,8022.00000000000,84J7,77.50000000000,37.00000000000,78.00000000000,38.00000000000,1323,37.50000000000,77.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5285,8023.00000000000,85J7,78.00000000000,37.00000000000,78.50000000000,38.00000000000,1270,37.50000000000,78.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5286,8024.00000000000,86J7,78.50000000000,37.00000000000,79.00000000000,38.00000000000,1216,37.50000000000,78.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5287,8025.00000000000,87J7,79.00000000000,37.00000000000,79.50000000000,38.00000000000,1163,37.50000000000,79.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5288,8026.00000000000,88J7,79.50000000000,37.00000000000,80.00000000000,38.00000000000,1109,37.50000000000,79.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5289,8027.00000000000,89J7,80.00000000000,37.00000000000,80.50000000000,38.00000000000,1056,37.50000000000,80.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5290,8028.00000000000,90J7,80.50000000000,37.00000000000,81.00000000000,38.00000000000,1002,37.50000000000,80.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5291,8029.00000000000,91J7,81.00000000000,37.00000000000,81.50000000000,38.00000000000,949,37.50000000000,81.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5292,8030.00000000000,92J7,81.50000000000,37.00000000000,82.00000000000,38.00000000000,895,37.50000000000,81.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5293,8031.00000000000,93J7,82.00000000000,37.00000000000,82.50000000000,38.00000000000,841,37.50000000000,82.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5294,8032.00000000000,94J7,82.50000000000,37.00000000000,83.00000000000,38.00000000000,787,37.50000000000,82.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5295,8033.00000000000,95J7,83.00000000000,37.00000000000,83.50000000000,38.00000000000,733,37.50000000000,83.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5296,8034.00000000000,96J7,83.50000000000,37.00000000000,84.00000000000,38.00000000000,679,37.50000000000,83.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000070
5297,8035.00000000000,97J7,84.00000000000,37.00000000000,84.50000000000,38.00000000000,625,37.50000000000,84.25000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5298,8036.00000000000,98J7,84.50000000000,37.00000000000,85.00000000000,38.00000000000,571,37.50000000000,84.75000000000,1.b,100.00000000,100.00000000000,100,1.b,2.99999999940,0.49999999980
5299,8088.00000000000,52J8,61.50000000000,38.00000000000,62.00000000000,39.00000000000,2944,38.50000000000,61.75000000000,1.b,0.01260859,0.01260859000,0,1.b,3.00000000120,0.50000000025
5300,8089.00000000000,53J8,62.00000000000,38.00000000000,62.50000000000,39.00000000000,2896,38.50000000000,62.25000000000,1.b,0.03972295,0.03972295000,0,1.b,3.00000000120,0.50000000025
5301,8092.00000000000,56J8,63.50000000000,38.00000000000,64.00000000000,39.00000000000,2752,38.50000000000,63.75000000000,1.b,1.91512618,1.91512618000,2,1.b,3.00000000120,0.50000000025
5302,8093.00000000000,57J8,64.00000000000,38.00000000000,64.50000000000,39.00000000000,2703,38.50000000000,64.25000000000,1.b,1.09370827,1.09370827000,1,1.b,3.00000000120,0.50000000025
5303,8094.00000000000,58J8,64.50000000000,38.00000000000,65.00000000000,39.00000000000,2654,38.50000000000,64.75000000000,1.b,47.77423032,47.77423032000,48,1.b,3.00000000120,0.50000000025
5304,8095.00000000000,59J8,65.00000000000,38.00000000000,65.50000000000,39.00000000000,2605,38.50000000000,65.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5305,8096.00000000000,60J8,65.50000000000,38.00000000000,66.00000000000,39.00000000000,2556,38.50000000000,65.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000300,0.50000000115
5306,8097.00000000000,61J8,66.00000000000,38.00000000000,66.50000000000,39.00000000000,2507,38.50000000000,66.25000000000,1.b,15.00717261,15.00717261000,15,1.b,3.00000000120,0.50000000025
5307,8101.00000000000,65J8,68.00000000000,38.00000000000,68.50000000000,39.00000000000,2307,38.50000000000,68.25000000000,1.b,25.83230058,25.83230058000,26,1.b,3.00000000120,0.50000000025
5308,8102.00000000000,66J8,68.50000000000,38.00000000000,69.00000000000,39.00000000000,2257,38.50000000000,68.75000000000,1.b,99.58879003,99.58879003000,100,1.b,3.00000000120,0.50000000025
5309,8103.00000000000,67J8,69.00000000000,38.00000000000,69.50000000000,39.00000000000,2206,38.50000000000,69.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5310,8104.00000000000,68J8,69.50000000000,38.00000000000,70.00000000000,39.00000000000,2156,38.50000000000,69.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5311,8105.00000000000,69J8,70.00000000000,38.00000000000,70.50000000000,39.00000000000,2105,38.50000000000,70.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000300,0.50000000115
5312,8106.00000000000,70J8,70.50000000000,38.00000000000,71.00000000000,39.00000000000,2054,38.50000000000,70.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5313,8107.00000000000,71J8,71.00000000000,38.00000000000,71.50000000000,39.00000000000,2002,38.50000000000,71.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5314,8108.00000000000,72J8,71.50000000000,38.00000000000,72.00000000000,39.00000000000,1951,38.50000000000,71.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5315,8109.00000000000,73J8,72.00000000000,38.00000000000,72.50000000000,39.00000000000,1899,38.50000000000,72.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5316,8110.00000000000,74J8,72.50000000000,38.00000000000,73.00000000000,39.00000000000,1848,38.50000000000,72.75000000000,1.b,"45.43803138, 54.56196862",54.56196862000,55,"1.a, 1.b",3.00000000120,0.50000000025
5317,8111.00000000000,75J8,73.00000000000,38.00000000000,73.50000000000,39.00000000000,1796,38.50000000000,73.25000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5318,8112.00000000000,76J8,73.50000000000,38.00000000000,74.00000000000,39.00000000000,1744,38.50000000000,73.75000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5319,8113.00000000000,77J8,74.00000000000,38.00000000000,74.50000000000,39.00000000000,1691,38.50000000000,74.25000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5320,8114.00000000000,78J8,74.50000000000,38.00000000000,75.00000000000,39.00000000000,1639,38.50000000000,74.75000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000300,0.50000000115
5321,8115.00000000000,79J8,75.00000000000,38.00000000000,75.50000000000,39.00000000000,1587,38.50000000000,75.25000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5322,8116.00000000000,80J8,75.50000000000,38.00000000000,76.00000000000,39.00000000000,1534,38.50000000000,75.75000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5323,8117.00000000000,81J8,76.00000000000,38.00000000000,76.50000000000,39.00000000000,1481,38.50000000000,76.25000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5324,8118.00000000000,82J8,76.50000000000,38.00000000000,77.00000000000,39.00000000000,1429,38.50000000000,76.75000000000,1.a,100.00000000,100.00000000000,100,1.a,3.00000000120,0.50000000025
5325,8119.00000000000,83J8,77.00000000000,38.00000000000,77.50000000000,39.00000000000,1376,38.50000000000,77.25000000000,1.a,"52.13470128, 47.86529872",52.13470128000,52,"1.a, 1.b",3.00000000120,0.50000000025
5326,8120.00000000000,84J8,77.50000000000,38.00000000000,78.00000000000,39.00000000000,1323,38.50000000000,77.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5327,8121.00000000000,85J8,78.00000000000,38.00000000000,78.50000000000,39.00000000000,1270,38.50000000000,78.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5328,8122.00000000000,86J8,78.50000000000,38.00000000000,79.00000000000,39.00000000000,1216,38.50000000000,78.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5329,8123.00000000000,87J8,79.00000000000,38.00000000000,79.50000000000,39.00000000000,1163,38.50000000000,79.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000300,0.50000000115
5330,8124.00000000000,88J8,79.50000000000,38.00000000000,80.00000000000,39.00000000000,1109,38.50000000000,79.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5331,8125.00000000000,89J8,80.00000000000,38.00000000000,80.50000000000,39.00000000000,1056,38.50000000000,80.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5332,8126.00000000000,90J8,80.50000000000,38.00000000000,81.00000000000,39.00000000000,1002,38.50000000000,80.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5333,8127.00000000000,91J8,81.00000000000,38.00000000000,81.50000000000,39.00000000000,949,38.50000000000,81.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5334,8128.00000000000,92J8,81.50000000000,38.00000000000,82.00000000000,39.00000000000,895,38.50000000000,81.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5335,8129.00000000000,93J8,82.00000000000,38.00000000000,82.50000000000,39.00000000000,841,38.50000000000,82.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5336,8130.00000000000,94J8,82.50000000000,38.00000000000,83.00000000000,39.00000000000,787,38.50000000000,82.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5337,8131.00000000000,95J8,83.00000000000,38.00000000000,83.50000000000,39.00000000000,733,38.50000000000,83.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5338,8132.00000000000,96J8,83.50000000000,38.00000000000,84.00000000000,39.00000000000,679,38.50000000000,83.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000300,0.50000000115
5339,8133.00000000000,97J8,84.00000000000,38.00000000000,84.50000000000,39.00000000000,625,38.50000000000,84.25000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5340,8134.00000000000,98J8,84.50000000000,38.00000000000,85.00000000000,39.00000000000,571,38.50000000000,84.75000000000,1.b,100.00000000,100.00000000000,100,1.b,3.00000000120,0.50000000025
5341,8186.00000000000,52J9,61.50000000000,39.00000000000,62.00000000000,40.00000000000,2944,39.50000000000,61.75000000000,1.b,0.22761656,0.22761656000,0,1.b,2.99999999940,0.49999999980
5342,8187.00000000000,53J9,62.00000000000,39.00000000000,62.50000000000,40.00000000000,2896,39.50000000000,62.25000000000,1.b,0.55841310,0.55841310000,1,1.b,2.99999999940,0.49999999980
5343,8188.00000000000,54J9,62.50000000000,39.00000000000,63.00000000000,40.00000000000,2848,39.50000000000,62.75000000000,1.b,0.60110898,0.60110898000,1,1.b,2.99999999940,0.49999999980
5344,8189.00000000000,55J9,63.00000000000,39.00000000000,63.50000000000,40.00000000000,2800,39.50000000000,63.25000000000,1.b,0.70997587,0.70997587000,1,1.b,2.99999999940,0.49999999980
5345,8190.00000000000,56J9,63.50000000000,39.00000000000,64.00000000000,40.00000000000,2752,39.50000000000,63.75000000000,1.b,0.06903272,0.06903272000,0,1.b,2.99999999940,0.49999999980
5346,8192.00000000000,58J9,64.50000000000,39.00000000000,65.00000000000,40.00000000000,2654,39.50000000000,64.75000000000,1.b,76.67152166,76.67152166000,77,1.b,2.99999999940,0.49999999980
