tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
228449,517781,Schizophytum echinatum,365,SpecWoRMS,2020-05-20,2020-05-20,False
228547,517840,Titanideum obscurum,365,SpecWoRMS,2020-05-20,2020-05-20,False
168811,557512,Polybiidae,365,SpecWoRMS,2016-11-04,2016-11-04,False
228455,558,Porifera,365,SpecWoRMS,2020-05-20,2020-05-20,False
156483,567449,Hydrocoloeus minutus,365,SpecWoRMS,2016-05-26,2016-05-26,False
156405,567480,Sternula albifrons,365,SpecWoRMS,2016-05-26,2016-05-26,False
228367,579809,Pennatula borealis,365,SpecWoRMS,2020-05-20,2020-05-20,False
168890,602637,Salpa,365,SpecWoRMS,2016-11-14,2016-11-14,False
228450,604610,Umbellula,365,SpecWoRMS,2020-05-20,2020-05-20,False
197789,711846,Dipturus intermedius,365,SpecWoRMS,2018-10-22,2018-10-22,False
229356,712917,Brachirus niger,365,SpecWoRMS,2020-09-15,2020-09-15,False
228548,717523,Axinella,365,SpecWoRMS,2020-05-20,2020-05-20,False
228451,724720,Anthomastus gyratus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228368,724721,Pseudoanthomastus agaricus,365,SpecWoRMS,2020-05-20,2020-05-20,False
232292,736980,Xenophyophoroidea,365,SpecWoRMS,2021-04-06,2021-04-06,False
234348,742052,Bolitaeninae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234349,759131,Magnoteuthis magna,365,SpecWoRMS,2021-06-15,2021-06-15,False
228452,768174,Thyasira scotiae,365,SpecWoRMS,2020-05-20,2020-05-20,False
202684,826639,Torpedo,365,SpecWoRMS,2020-05-13,2020-05-13,False
229172,836033,Magallana gigas,365,SpecWoRMS,2020-09-02,2020-09-02,False
228369,845494,Polymastiida,365,SpecWoRMS,2020-05-20,2020-05-20,False
228453,845502,Merliida,365,SpecWoRMS,2020-05-20,2020-05-20,False
234350,853816,Fagegnathophausia gracilis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234351,863613,Gonostomatidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
199804,877649,Astacus astacus,365,SpecWoRMS,2019-05-08,2019-05-08,False
234352,883,Polychaeta,365,SpecWoRMS,2021-06-15,2021-06-15,False
232133,989153,Polymastia nivea,365,SpecWoRMS,2021-03-01,2021-03-01,False
228549,989619,Chondrocladia grandis,365,SpecWoRMS,2020-05-20,2020-05-20,False
168743,9904,Dorididae,365,SpecWoRMS,2016-11-04,2016-11-04,False
228454,998674,Euplectella,365,SpecWoRMS,2020-05-20,2020-05-20,False
229457,WoRMS,Description,365,SpecWoRMS,2020-10-05,2020-10-05,False
